,0,10,100,1000,10000,1012,10th,11,1100,12,120,1200,12000,13,14,15,150,1500,15th,16,17,18,18th,19,1939,1941,1942,1943,1944,1945,1st,20,200,2000,20000,20th,21,210,22,23,24,25,250,25000,26,27,27th,28,28th,29,295,29th,2nd,30,300,3000,31,32,35,3rd,40,400,45,50,500,5000,530,5th,60,600,6000,70,700,7000,75,7th,80,800,8th,90,9th,able,abuse,accept,accommodate,accompany,accord,account,accuse,acquaintance,acquire,act,action,active,activity,add,addition,administration,adult,advance,advantage,afraid,afternoon,afterwards,age,agree,agricultural,air,airplane,akci,alex,alive,allow,american,ammunition,amongst,amount,animal,annihilation,announce,answer,antijewish,anyone,anything,apartment,appear,apply,appoint,approach,april,archiv,archive,area,arm,armband,army,arrange,arrest,arrival,arrive,aryan,ask,assemble,assign,assist,assistant,attack,attempt,attend,attention,attic,august,aunt,auschwitz,auschwitz_i,auschwitz_iibirkenau,auschwitz_iibirkenau_iibirkenau,auschwitz_iibirkenau_iibirkenau_iibirkenau,auschwitz_iibirkenau_iibirkenau_iibirkenau_iibirkenau,authority,autumn,available,average,avoid,aware,awful,ax,back,bad,bag,baggage,bandage,bar,barb,barber,bare,barrack,base,bath,bauminger_róża,bear,beat,beautiful,become,bed,beg,begin,behalf,behave,believe,belong,belzec_extermination_camp,bergen,bergenbelsen,bergenbelsenbelsen,berlin,berta,best,better,big,birkenau,bite,black,blanket,block,blockälteste,blood,blow,board,body,bomb,bone,book,border,bos,bottom,boy,bratislava,brave,bread,break,breakfast,brick,brickyard,bring,brno,brother,buchenwald,bucket,budapest,build,bunk,bunker,burn,burst,bury,buy,cable,call,calm,camp,campaign,can,cannot,capable,capo,captain,capture,car,card,care,carriage,carrot,carry,cart,case,catch,cattle,cause,cease,ceiling,cellar,certain,certificate,chamber,chance,change,charge,chase,check,checkup,chief,child,children,chimney,choose,christian,christmas,cigarette,circumstance,citizen,citizenship,city,civilian,claim,clean,clear,clerk,climb,clock,clog,close,closer,closest,clothe,co,coal,coat,coffee,cold,collapse,collect,collection,come,command,commandant,commander,commando,commission,commit,committee,communal,communist,community,companion,company,complain,complaint,compose,comrade,concentrate,concentration,concern,concert,concrete,condition,conduct,confiscate,connection,consider,consist,constant,construct,construction,contact,contain,continue,contract,convince,cook,corporal,corps,corpse,couldn,council,count,countless,country,couple,courage,course,court,courtyard,cover,craftsman,cram,crawl,create,crematorium,crime,criminal,crop,cross,crowd,cruel,cry,cultivate,cure,cut,czech,czechia,czechoslovakia,dachau,daddy,daily,dance,danger,dare,dark,date,daughter,day,dead,deal,dear,death,december,decent,decide,decision,decree,deep,defend,degob,degree,delay,deliver,demand,denounce,depart,department,departure,deport,deportation,deprive,deputy,describe,designate,desperate,destination,destroy,detachment,detail,develop,didn,die,different,difficult,dig,dinner,direct,direction,director,dirty,disappear,discover,disease,disinfect,dismantle,distance,distribute,district,ditch,divide,do,doc,doctor,document,documentary,documentation,dog,dokumentační,don,door,douse,dr,drag,draw,dress,drink,drive,dry,due,ear,eardrum,early,earn,easier,eat,edelstein,edelstein_jacob__2571903,effect,effort,eight,elder,elderly,employ,empty,end,endure,engineer,english,enormous,enough,enter,entire,entrain,equal,equipment,escape,escort,establish,estate,etc,ethnic,europe,evacuate,evacuation,event,everybody,everyday,everyone,everything,exact,examine,example,exchange,execute,execution,exercise,exhaust,exhaustion,exist,expect,experience,experiment,explosive,extermination,extra,eye,eyewitness,face,fact,factory,fail,faint,fall,family,famous,fare,farmer,fat,fate,father,fear,feather,february,federal_republic_of_germany,feel,fell,fellow,felt,female,fence,fever,few,field,fifth,fight,figure,fill,filth,final,financial,find,finger,finish,fire,first,fit,five,flame,flat,flee,flesh,floor,fly,follow,food,foot,forbid,force,foreign,foreman,forest,forget,form,former,forth,found,four,fourteen,free,freedom,freeze,freight,frequent,fresh,friend,front,full,furniture,further,future,garrison,gas,gasoline,gate,gather,gdansk,gendarme,general,ger,german,germans,germany,gerzonova_berta,gerzonová,gestapo,get,ghetto,ghettoization,giant,girl,give,glad,glass,go,god,gold,good,goodbye,grab,gram,grant,grass,grave,great,greatest,green,greet,grenade,grind,grossrosen,group,guarantee,guard,gun,hadn,hair,half,hall,hamburg,hand,handcuff,hang,happen,happy,harassment,hard,harsh,hasse_elisabeth,hauptsturmführer,have,he,head,headquarter,health,healthy,heap,hear,heart,heat,heavy,height,heinz_thilo,hell,help,herd,hermann,hero,hide,hideout,high,highranking,hirsch_alfred__1121916,historical,hit,hold,hole,home,hop,hope,horrible,horse,hospital,hot,hour,house,huge,human,hundred,hungarian,hungary,hunger,hungry,hurry,husband,hut,idea,ii,iii,ill,illness,imagine,important,impossible,impression,imprison,improve,incident,include,indescribable,individual,inform,information,inhabitant,injure,inmate,instrument,intention,interest,interrogate,introduce,investigation,involve,iron,isn,issue,it,item,ix,jacket,january,jew,jewellery,jewish,job,join,journey,july,jump,june,keep,key,keywords,kg,kick,kill,kilometer,kilometre,kind,kitchen,km,know,kommando,kosice,krakow,krankenbau,kratková,labor,labour,labourer,lack,lady,lager,lagerführer,land,language,large,larger,last,late,later,laundry,law,lawyer,lay,le,lead,leader,leadership,learn,least,leave,leg,leipzig,let,letter,liberate,liberation,lie,lieutenant,life,light,like,likely,limit,line,liquidate,liquidation,list,listen,liter,litre,little,live,ll,load,loaf,local,locate,lock,lodge,lodz,long,longer,look,loose,lose,loss,lot,louse,love,lower,lublin,lucky,luggage,lunch,lviv,machine,main,major,majority,make,male,man,manage,manner,manuscript,many,march,margarine,marmalade,marta,mass,master,matter,mattress,mauthausen,max,meal,mean,meantime,meanwhile,measure,medical,meet,member,memory,men,mengele,mengele_josef,mental,mention,meter,method,metre,midday,middle,military,mind,mine,minute,miracle,miserable,misery,mm,moll,moment,money,month,mood,more,morning,most,mother,mountain,mouth,move,movement,mr,much,mukacheve,munition,murder,murderer,musical,nail,naked,name,national,nationality,natural,nearby,necessary,neck,need,neighbor,neighborhood,neighbour,nerve,new,news,next,nice,night,nine,nobody,noise,none,noon,normal,notary,nothing,notice,november,number,nurse,oberscharführer,obersturmführer,obtain,occasion,occupation,occupy,occur,oclock,october,od,offence,office,officer,old,older,one,only,open,operate,opinion,opportunity,oranienburg,order,organize,original,orphan,other,others,outside,overseer,own,pace,pack,package,page,palestine,paper,parent,part,participate,particular,partisan,pas,passenger,passover,past,patient,patrol,pay,peace,peasant,peel,people,perform,performance,period,perish,permission,person,personal,physical,pick,piece,pile,pistol,pit,place,plan,plant,plate,play,plunder,pm,pneumonia,point,poison,poland,pole,police,policeman,polish,poor,population,portion,position,possession,possibility,possible,post,potato,pour,practice,prague,pray,prepare,present,pretend,prevent,priest,prison,prisoner,process,procure,produce,profession,program,promise,pronounce,proper,protect,protocol,provide,provision,public,pull,punish,punishment,purpose,push,put,přijal,quarantine,quarter,question,queue,rabbi,radio,rag,raid,rail,railway,rain,raise,ramp,rank,ration,raw,re,reach,read,ready,real,reason,receive,recite,recognise,recognize,record,recover,red,reduce,refuse,regard,region,register,regular,reich,rejoice,relative,release,religious,remain,remember,remove,repeat,replace,reply,report,republic_of_latvia,republic_of_poland,require,reside,resident,responsible,rest,result,return,reunite,revolver,rib,rich,rid,ride,rifle,riga,right,ring,rip,risk,river,road,rob,robert,roll,roof,room,rottenführer,row,rule,rumor,run,rush,russian,sachsenhausen,sad,same,sausage,save,saw,say,scarce,scene,scharführer,scheck,schmiedt,schmiedt_alexander,school,schwarzhuber,scream,seal,search,second,secret,section,security,see,seem,seize,select,selection,sell,send,sense,sentence,separate,september,sergeant,servant,serve,service,set,seven,several,sew,shave,she,shed,shek_zeev,shelter,shift,shirt,shoe,shoot,shop,short,shot,shouldn,shout,shovel,show,shower,sibling,sick,side,sight,sign,signature,significant,similar,simple,sing,single,sister,sit,site,situation,six,skeleton,skin,slap,sleep,sleepless,slice,slightest,slovak_republic,small,smaller,smash,smile,sneak,snow,soap,socalled,soldier,sole,somebody,someone,something,son,sonderkommando,song,sort,sound,soup,soviet,space,spar,speak,special,speech,spend,spirit,split,spoon,spoonful,spot,spring,square,ss,ssman,ssmen,stable,staff,stake,stand,star,start,starvation,starve,state,statement,station,stay,steal,step,stick,stone,stop,store,storm,straw,street,strength,stretcher,strict,strike,strip,strong,strongest,student,stuff,successful,such,sudeten,suffer,sufficient,suffocate,suicide,sum,summer,summon,sunday,supervise,supervision,supply,suppose,sure,surgeon,surprise,surround,survive,survivor,synagogue,system,tailor,take,talk,target,task,tattoo,tear,teeth,tell,ten,tent,terezin_ghetto,term,terrible,terrify,terror,testify,testimony,text,thank,that,theresienstadt,thick,thin,thing,think,third,thousand,threaten,three,throw,till,time,tire,today,toilet,top,torment,torture,total,towards,towel,town,toy,trade,tradesman,tragedy,tragic,train,transfer,transit,transport,travel,treat,treatment,treblinka_extermination_camp,tree,trench,troop,truck,true,trust,truth,try,turn,turnip,twelve,twice,twin,two,typescript,typhus,ukraine,ukrainian,unable,unbearable,uncertain,uncle,underground,understand,underwear,undress,unfit,uniform,union,unit,unknown,unterscharführer,uprise,use,usual,valuable,various,ve,vegetable,vicinity,victim,victorious,vienna,view,viii,village,vilnius,visit,voice,volunteer,vynohradiv,wagon,wait,wake,walk,wall,wander,want,war,ward,warden,warehouse,warm,warn,warsaw,wash,washroom,wasn,watch,water,watery,wave,way,we,weak,weaker,weapon,wear,weather,weave,week,wehrmacht,weinberger,weinberger_robert,welcome,well,weren,wet,while,whip,whole,wife,window,winter,wire,wish,withdraw,witness,woman,women,wonderful,wood,wooden,word,work,worker,workforce,workplace,workshop,world,worse,worst,wouldn,wound,write,xi,yard,year,yellow,yiddish,young,younger,youth,za,zloty,łódź_ghetto
0,EHRI-ET-JMP011_EN.xml,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,1,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
1,EHRI-ET-JMP003_EN.xml,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,1,0,1,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,1,0,0,0,0,2,2,0,0,0,2,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,6,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,2,0,0,0,0,2,0,0,0,3,1,0,0,2,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,2,0,0,1,0,2,0,0,0,0,1,0,2,2,3,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,3,0,0,0,0,0,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,3,0,2,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,4,0,0,0,0,0,0,0,1,4,0,0,0,1,0,1,0,0,0,0,3,0
2,EHRI-ET-JMP001_EN.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,2,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0
